reported_date,province_state,population,lat,lng,confirmed,active,deaths,recovered,hospitalization_rate,incident_rate,mortality_rate,people_hospitalized,people_tested,testing_rate
2020-07-31,Iowa,3155070,42.0115,-93.2105,44753,11303,872,32578,,1418.45,1.95,,474412,15036.5
2020-07-30,Iowa,3155070,42.0115,-93.2105,44285,11585,865,31835,,1403.61,1.95,,469098,14868.07
2020-08-06,Iowa,3155070,42.0115,-93.2105,47559,11099,912,35548,,1507.38,1.92,,503120,15946.4
2020-08-05,Iowa,3155070,42.0115,-93.2105,46836,11203,900,34733,,1484.47,1.92,,496428,15734.29
2020-08-04,Iowa,3155070,42.0115,-93.2105,46231,11320,888,34023,,1465.29,1.92,,490371,15542.32
2020-08-03,Iowa,3155070,42.0115,-93.2105,45905,11802,884,33219,,1454.96,1.93,,486475,15418.83
2020-08-10,Iowa,3155070,42.0115,-93.2105,49165,10914,934,37317,,1558.29,1.9,,521387,16525.37
2020-08-09,Iowa,3155070,42.0115,-93.2105,48919,10892,931,37096,,1550.49,1.9,,518810,16443.69
2020-08-08,Iowa,3155070,42.0115,-93.2105,48535,10726,927,36882,,1538.32,1.91,,513547,16276.88
2020-08-07,Iowa,3155070,42.0115,-93.2105,48040,10803,915,36322,,1522.63,1.9,,508700,16123.26
2020-08-14,Iowa,3155070,42.0115,-93.2105,51247,10398,970,39879,,1624.27,1.89,,540237,17122.82
2020-08-13,Iowa,3155070,42.0115,-93.2105,50373,10093,960,39320,,1596.57,1.91,,534813,16950.91
2020-08-12,Iowa,3155070,42.0115,-93.2105,49973,10363,953,38657,,1583.9,1.91,,528148,16739.66
2020-08-11,Iowa,3155070,42.0115,-93.2105,49521,10542,946,38033,,1569.57,1.91,,523920,16605.65
2020-08-18,Iowa,3155070,42.0115,-93.2105,53201,10634,1002,41565,,1686.21,1.88,,557098,17657.23
2020-08-17,Iowa,3155070,42.0115,-93.2105,52829,11054,987,40788,,1674.42,1.87,,553984,17558.53
2020-08-16,Iowa,3155070,42.0115,-93.2105,52447,10947,975,40525,,1662.31,1.86,,551193,17470.07
2020-08-15,Iowa,3155070,42.0115,-93.2105,52065,10709,975,40381,,1650.2,1.87,,546074,17307.83
2020-08-22,Iowa,3155070,42.0115,-93.2105,55996,11580,1033,43383,,1774.79,1.84,,578355,18330.97
2020-08-21,Iowa,3155070,42.0115,-93.2105,55331,11390,1029,42912,,1753.72,1.86,,573139,18165.65
2020-08-20,Iowa,3155070,42.0115,-93.2105,54533,11145,1016,42372,,1728.42,1.86,,568191,18008.82
2020-08-19,Iowa,3155070,42.0115,-93.2105,53523,10676,1010,41837,,1696.41,1.89,,562322,17822.81
2020-08-26,Iowa,3155070,42.0115,-93.2105,58807,12833,1071,44903,,1863.89,1.82,,593808,18820.76
2020-08-25,Iowa,3155070,42.0115,-93.2105,57606,12151,1059,44396,,1825.82,1.84,,587743,18628.52
2020-08-24,Iowa,3155070,42.0115,-93.2105,56909,12124,1047,43738,,1803.73,1.84,,584098,18513
2020-08-23,Iowa,3155070,42.0115,-93.2105,56446,11916,1037,43493,,1789.06,1.84,,581976,18445.74
2020-08-30,Iowa,3155070,42.0115,-93.2105,64599,16931,1113,46555,,2047.47,1.72,,617095,19558.84
2020-08-29,Iowa,3155070,42.0115,-93.2105,63612,16103,1100,46409,,2016.18,1.73,,612579,19415.7
2020-08-28,Iowa,3155070,42.0115,-93.2105,62828,15743,1108,45977,,1991.33,1.76,,607159,19243.92
2020-08-27,Iowa,3155070,42.0115,-93.2105,61488,14950,1091,45447,,1948.86,1.77,,601643,19069.09
2020-08-31,Iowa,3155070,42.0115,-93.2105,65139,17279,1120,46740,,2064.58,1.72,,620872,19678.55
2020-04-15,Kansas,2913314,38.5266,-96.7265,1504,1433,71,,22.74,61.68,4.72,342,14668,601.52
2020-04-14,Kansas,2913314,38.5266,-96.7265,1441,1372,69,,22.69,59.09,4.79,327,14147,580.15
2020-04-13,Kansas,2913314,38.5266,-96.7265,1390,1328,62,,22.23,57,4.46,309,13864,568.55
2020-04-12,Kansas,2913314,38.5266,-96.7265,1344,1288,56,,22.17,55.12,4.17,298,13253,543.49
2020-04-18,Kansas,2913314,38.5266,-96.7265,1821,1736,85,,21.03,74.68,4.67,383,17676,724.88
2020-04-17,Kansas,2913314,38.5266,-96.7265,1730,1648,82,,21.68,70.95,4.74,375,16901,693.09
2020-04-16,Kansas,2913314,38.5266,-96.7265,1615,1535,80,,22.23,66.23,4.95,359,16122,661.15
2020-04-22,Kansas,2913314,38.5266,-96.7265,2331,2219,112,,18.53,95.59,4.8,432,20203,828.51
2020-04-21,Kansas,2913314,38.5266,-96.7265,2164,2055,109,,19.36,88.74,5.04,419,19101,783.31
2020-04-20,Kansas,2913314,38.5266,-96.7265,2048,1946,102,,19.78,83.99,4.98,405,18761,769.37
2020-04-19,Kansas,2913314,38.5266,-96.7265,1905,1812,93,,20.47,78.12,4.88,390,18130,743.49
2020-04-27,Kansas,2913314,38.5266,-96.7265,3473,3347,126,,14.28,142.42,3.63,496,27167,1114.09
2020-04-26,Kansas,2913314,38.5266,-96.7265,3277,3156,121,,14.8,134.39,3.69,485,26227,1075.54
2020-04-25,Kansas,2913314,38.5266,-96.7265,3135,3015,120,,15.12,128.56,3.83,474,25199,1033.39
2020-04-24,Kansas,2913314,38.5266,-96.7265,2959,2841,118,,15.44,121.35,3.99,457,23588,967.32
2020-04-23,Kansas,2913314,38.5266,-96.7265,2721,2608,113,,16.24,111.59,4.15,442,21318,874.23
2020-04-30,Kansas,2913314,38.5266,-96.7265,4413,4007,134,272,11.85,180.97,3.04,523,31626,1296.95
2020-04-29,Kansas,2913314,38.5266,-96.7265,3839,3705,134,266,13.41,157.43,3.49,515,29458,1208.04
2020-04-28,Kansas,2913314,38.5266,-96.7265,3652,3525,127,,13.8,149.76,3.48,504,28090,1151.94
2020-05-04,Kansas,2913314,38.5266,-96.7265,5383,4936,156,291,10.27,220.75,2.9,553,38603,1583.07
2020-05-03,Kansas,2913314,38.5266,-96.7265,5156,4726,144,286,10.61,211.44,2.79,547,36778,1508.23
2020-05-02,Kansas,2913314,38.5266,-96.7265,4885,4457,142,286,11.07,200.33,2.91,541,34942,1432.94
2020-05-01,Kansas,2913314,38.5266,-96.7265,4634,4214,140,280,11.52,190.04,3.02,534,33034,1354.69
2020-05-08,Kansas,2913314,38.5266,-96.7265,6667,6167,168,332,9.12,273.41,2.52,608,47708,1956.46
2020-05-07,Kansas,2913314,38.5266,-96.7265,6332,5844,165,323,9.27,259.67,2.61,587,44822,1838.11
2020-05-06,Kansas,2913314,38.5266,-96.7265,5993,5511,164,318,9.53,245.77,2.74,571,42114,1727.05
2020-05-05,Kansas,2913314,38.5266,-96.7265,5648,5191,161,296,10.02,231.62,2.85,566,40092,1644.13
2020-05-12,Kansas,2913314,38.5266,-96.7265,7240,6680,184,376,9.12,296.91,2.54,660,54109,2218.96
2020-05-11,Kansas,2913314,38.5266,-96.7265,7159,6603,180,376,9.22,293.58,2.51,660,54109,2218.96
2020-05-10,Kansas,2913314,38.5266,-96.7265,6951,6406,174,371,9.45,285.05,2.5,657,52505,2153.18
2020-05-09,Kansas,2913314,38.5266,-96.7265,6829,6305,174,350,9.3,280.05,2.55,635,49933,2047.7
2020-05-16,Kansas,2913314,38.5266,-96.7265,7939,7301,195,443,9.12,272.51,2.46,724,61592,2114.16
2020-05-15,Kansas,2913314,38.5266,-96.7265,7886,7250,193,443,9.18,270.69,2.45,724,61592,2114.16
2020-05-14,Kansas,2913314,38.5266,-96.7265,7705,7094,189,422,9.14,264.48,2.45,704,57628,1978.09
2020-05-13,Kansas,2913314,38.5266,-96.7265,7518,6908,188,422,9.36,308.31,2.5,704,57628,2363.27
2020-05-20,Kansas,2913314,38.5266,-96.7265,8507,7832,202,473,8.93,292,2.37,760,71203,2444.06
2020-05-19,Kansas,2913314,38.5266,-96.7265,8353,7689,199,465,8.86,286.72,2.38,740,66990,2299.44
2020-05-18,Kansas,2913314,38.5266,-96.7265,8303,7640,198,465,8.91,285,2.38,740,66990,2299.44
2020-05-17,Kansas,2913314,38.5266,-96.7265,7953,7315,195,443,9.1,272.99,2.45,724,61592,2114.16
2020-05-24,Kansas,2913314,38.5266,-96.7265,9004,8314,205,485,8.74,309.06,2.28,787,76434,2623.61
2020-05-23,Kansas,2913314,38.5266,-96.7265,8946,8256,205,485,8.8,307.07,2.29,787,76434,2623.61
2020-05-22,Kansas,2913314,38.5266,-96.7265,8909,8219,205,485,8.83,305.8,2.3,787,76434,2623.61
2020-05-21,Kansas,2913314,38.5266,-96.7265,8625,7948,204,473,8.81,296.05,2.37,760,71203,2444.06
2020-05-28,Kansas,2913314,38.5266,-96.7265,9371,8623,214,534,8.77,321.66,2.28,822,84488,2900.07
2020-05-27,Kansas,2913314,38.5266,-96.7265,9291,8544,213,534,8.85,318.92,2.29,822,84488,2900.07
2020-05-26,Kansas,2913314,38.5266,-96.7265,9199,8496,210,493,8.7,315.76,2.28,800,81399,2794.03
2020-05-25,Kansas,2913314,38.5266,-96.7265,9125,8425,207,493,8.77,313.22,2.27,800,81399,2794.03
2020-06-01,Kansas,2913314,38.5266,-96.7265,9920,9156,217,547,8.49,340.51,2.19,842,95241,3269.16
2020-05-31,Kansas,2913314,38.5266,-96.7265,9700,8938,215,547,8.68,332.95,2.22,842,94949,3259.14
2020-05-30,Kansas,2913314,38.5266,-96.7265,9690,8928,215,547,8.69,332.61,2.22,842,94949,3259.14
2020-05-29,Kansas,2913314,38.5266,-96.7265,9662,8900,215,547,8.71,331.65,2.23,842,94949,3259.14
2020-06-05,Kansas,2913314,38.5266,-96.7265,10306,9462,232,612,8.9,353.76,2.25,917,113653,3901.16
2020-06-04,Kansas,2913314,38.5266,-96.7265,10167,9348,227,592,8.75,348.98,2.23,890,108053,3708.94
2020-06-03,Kansas,2913314,38.5266,-96.7265,10092,9274,226,592,8.82,346.41,2.24,890,108053,3708.94
2020-06-02,Kansas,2913314,38.5266,-96.7265,9965,9188,222,555,8.65,342.05,2.23,862,103312,3546.2
2020-06-09,Kansas,2913314,38.5266,-96.7265,10609,9747,237,625,8.82,364.16,2.23,936,119509,4102.17
2020-06-08,Kansas,2913314,38.5266,-96.7265,10544,9683,236,625,8.88,361.92,2.24,936,119509,4102.17
2020-06-07,Kansas,2913314,38.5266,-96.7265,10406,9561,233,612,8.81,357.19,2.24,917,113653,3901.16
2020-06-06,Kansas,2913314,38.5266,-96.7265,10361,9516,233,612,8.85,355.64,2.25,917,113653,3901.16
2020-06-13,Kansas,2913314,38.5266,-96.7265,11020,10108,245,667,8.83,378.26,2.22,973,129152,4433.16
2020-06-12,Kansas,2913314,38.5266,-96.7265,10973,10063,243,667,8.87,376.65,2.21,973,129152,4433.16
2020-06-11,Kansas,2913314,38.5266,-96.7265,10823,9923,243,657,8.81,371.5,2.25,954,123742,4247.47
2020-06-10,Kansas,2913314,38.5266,-96.7265,10750,9853,240,657,8.87,369,2.23,954,123742,4247.47
2020-06-16,Kansas,2913314,38.5266,-96.7265,11411,10489,246,676,8.66,391.68,2.16,988,136962,4701.24
2020-06-15,Kansas,2913314,38.5266,-96.7265,11319,10397,246,676,8.73,388.53,2.17,988,136962,4701.24
2020-06-14,Kansas,2913314,38.5266,-96.7265,11101,10189,245,667,8.76,381.04,2.21,973,129152,4433.16
2020-06-20,Kansas,2913314,38.5266,-96.7265,12097,11126,256,715,8.56,415.23,2.12,1035,147649,5068.08
2020-06-19,Kansas,2913314,38.5266,-96.7265,12021,11053,253,715,8.61,412.62,2.1,1035,147649,5068.08
2020-06-18,Kansas,2913314,38.5266,-96.7265,11753,10806,251,696,8.6,403.42,2.14,1011,142124,4878.43
2020-06-17,Kansas,2913314,38.5266,-96.7265,11644,10701,247,696,8.68,399.68,2.12,1011,142124,4878.43
2020-06-24,Kansas,2913314,38.5266,-96.7265,12930,11923,260,747,8.37,443.82,2.01,1082,161705,5550.55
2020-06-23,Kansas,2913314,38.5266,-96.7265,12537,11555,260,722,8.42,430.33,2.07,1056,155013,5320.85
2020-06-22,Kansas,2913314,38.5266,-96.7265,12428,11448,258,722,8.5,426.59,2.08,1056,155013,5320.85
2020-06-21,Kansas,2913314,38.5266,-96.7265,12136,11164,257,715,8.53,416.57,2.12,1035,147649,5068.08
2020-06-28,Kansas,2913314,38.5266,-96.7265,13847,12799,269,779,8.15,475.3,1.94,1128,167859,5761.79
2020-06-27,Kansas,2913314,38.5266,-96.7265,13617,12570,268,779,8.28,467.41,1.97,1128,167859,5761.79
2020-06-26,Kansas,2913314,38.5266,-96.7265,13462,12418,265,779,8.38,462.09,1.97,1128,167859,5761.79
2020-06-25,Kansas,2913314,38.5266,-96.7265,13107,12098,262,747,8.26,449.9,2,1082,161705,5550.55
2020-07-02,Kansas,2913314,38.5266,-96.7265,15002,13888,280,834,7.97,514.95,1.87,1195,183173,6287.44
2020-07-01,Kansas,2913314,38.5266,-96.7265,14830,13719,277,834,7.77,509.04,1.87,1152,183173,6287.44
2020-06-30,Kansas,2913314,38.5266,-96.7265,14370,13303,273,794,8.02,493.25,1.9,1152,176725,6066.12
2020-06-29,Kansas,2913314,38.5266,-96.7265,14209,13142,273,794,8.11,487.73,1.92,1152,176725,6066.12
2020-07-06,Kansas,2913314,38.5266,-96.7265,16638,15494,285,859,7.42,571.1,1.71,1235,202219,6941.2
2020-07-05,Kansas,2913314,38.5266,-96.7265,16081,14955,284,842,7.58,551.98,1.77,1219,191561,6575.36
2020-07-04,Kansas,2913314,38.5266,-96.7265,15911,14786,283,842,7.66,546.15,1.78,1219,191561,6575.36
2020-07-03,Kansas,2913314,38.5266,-96.7265,15659,14535,282,842,7.78,537.5,1.8,1219,191561,6575.36
2020-07-10,Kansas,2913314,38.5266,-96.7265,18303,17105,293,905,7.12,628.25,1.6,1304,217779,7475.3
2020-07-09,Kansas,2913314,38.5266,-96.7265,17785,16613,293,879,7.14,610.47,1.65,1269,208482,7156.18
2020-07-08,Kansas,2913314,38.5266,-96.7265,17332,16164,289,879,7.32,594.92,1.67,1269,208482,7156.18
2020-07-07,Kansas,2913314,38.5266,-96.7265,16860,15712,289,859,7.33,578.72,1.71,1235,202219,6941.2
2020-07-14,Kansas,2913314,38.5266,-96.7265,19887,18668,299,920,6.75,682.62,1.5,1343,231175,7935.12
2020-07-13,Kansas,2913314,38.5266,-96.7265,19645,18427,298,920,6.84,674.32,1.52,1343,231175,7935.12
2020-07-12,Kansas,2913314,38.5266,-96.7265,18981,17779,297,905,6.87,651.53,1.56,1304,217779,7475.3
2020-07-11,Kansas,2913314,38.5266,-96.7265,18687,17487,295,905,6.98,641.43,1.58,1304,217779,7475.3
2020-07-18,Kansas,2913314,38.5266,-96.7265,21693,20402,308,983,6.7,744.62,1.42,1453,249353,8559.08
2020-07-17,Kansas,2913314,38.5266,-96.7265,21388,20099,306,983,6.79,734.15,1.43,1453,249353,8559.08
2020-07-16,Kansas,2913314,38.5266,-96.7265,20817,19564,305,948,6.69,714.55,1.47,1393,239374,8216.55
2020-07-15,Kansas,2913314,38.5266,-96.7265,20349,19097,304,948,6.85,698.48,1.49,1393,239374,8216.55
2020-07-21,Kansas,2913314,38.5266,-96.7265,22929,21597,316,1016,6.53,787.04,1.38,1497,261531,8977.1
2020-07-20,Kansas,2913314,38.5266,-96.7265,22656,21328,312,1016,6.61,777.67,1.38,1497,261531,8977.1
2020-07-19,Kansas,2913314,38.5266,-96.7265,21996,20704,309,983,6.61,755.02,1.4,1453,249353,8559.08
2020-07-25,Kansas,2913314,38.5266,-96.7265,25009,23603,329,1077,6.38,858.44,1.32,1596,277967,9541.26
2020-07-24,Kansas,2913314,38.5266,-96.7265,24554,23147,330,1077,6.5,842.82,1.34,1596,277967,9541.26
2020-07-23,Kansas,2913314,38.5266,-96.7265,23956,22584,322,1050,6.45,822.29,1.34,1545,268686,9222.69
2020-07-22,Kansas,2913314,38.5266,-96.7265,23481,22110,321,1050,6.58,805.99,1.37,1545,268686,9222.69
2020-07-29,Kansas,2913314,38.5266,-96.7265,26591,25093,349,1149,6.39,912.74,1.31,1700,284949,9780.92
2020-07-28,Kansas,2913314,38.5266,-96.7265,26058,24610,340,1108,6.31,894.45,1.3,1644,278936,9574.53
2020-07-27,Kansas,2913314,38.5266,-96.7265,25804,24363,333,1108,6.37,885.73,1.29,1644,278936,9574.53
2020-07-26,Kansas,2913314,38.5266,-96.7265,25290,23882,331,1077,6.31,868.08,1.31,1596,277967,9541.26
2020-08-02,Kansas,2913314,38.5266,-96.7265,27871,26332,361,1178,6.28,956.68,1.3,1751,292507,10040.35
2020-08-01,Kansas,2913314,38.5266,-96.7265,27592,26056,358,1178,6.35,947.1,1.3,1751,292507,10040.35
2020-07-31,Kansas,2913314,38.5266,-96.7265,27364,25828,358,1178,6.4,939.27,1.31,1751,292507,10040.35
2020-07-30,Kansas,2913314,38.5266,-96.7265,26885,25379,357,1149,6.32,922.83,1.33,1700,284949,9780.92
2020-08-06,Kansas,2913314,38.5266,-96.7265,29617,27985,378,1254,6.15,1016.61,1.28,1821,308718,10596.8
2020-08-05,Kansas,2913314,38.5266,-96.7265,29256,27630,372,1254,6.22,1004.22,1.27,1821,308718,10596.8
2020-08-04,Kansas,2913314,38.5266,-96.7265,28782,27218,368,1196,6.19,987.95,1.28,1782,301839,10360.68
2020-08-03,Kansas,2913314,38.5266,-96.7265,28432,26869,367,1196,6.27,975.93,1.29,1782,301839,10360.68
2020-08-10,Kansas,2913314,38.5266,-96.7265,31183,29478,386,1319,6.13,1070.36,1.24,1911,326669,11212.97
2020-08-09,Kansas,2913314,38.5266,-96.7265,30662,28989,380,1293,6.12,1052.48,1.24,1875,316512,10864.33
2020-08-08,Kansas,2913314,38.5266,-96.7265,30463,28790,380,1293,6.16,1045.65,1.25,1875,316512,10864.33
2020-08-07,Kansas,2913314,38.5266,-96.7265,30137,28465,379,1293,6.22,1034.46,1.26,1875,316512,10864.33
2020-08-14,Kansas,2913314,38.5266,-96.7265,33030,31227,404,1399,6.12,1133.76,1.22,2020,343043,11775.01
2020-08-13,Kansas,2913314,38.5266,-96.7265,32484,30714,403,1367,6.08,1115.02,1.24,1975,334563,11483.93
2020-08-12,Kansas,2913314,38.5266,-96.7265,32097,30333,397,1367,6.15,1101.74,1.24,1975,334563,11483.93
2020-08-11,Kansas,2913314,38.5266,-96.7265,31468,29756,393,1319,6.07,1080.14,1.25,1911,326669,11212.97
2020-08-18,Kansas,2913314,38.5266,-96.7265,34874,33054,411,1409,5.83,1197.06,1.18,2034,354262,12160.1
2020-08-17,Kansas,2913314,38.5266,-96.7265,34614,32799,406,1409,5.88,1188.13,1.17,2034,354262,12160.1
2020-08-16,Kansas,2913314,38.5266,-96.7265,33885,32080,406,1399,5.96,1163.11,1.2,2020,343043,11775.01
2020-08-15,Kansas,2913314,38.5266,-96.7265,33885,32080,406,1399,5.96,1163.11,1.2,2020,343043,11775.01
2020-08-22,Kansas,2913314,38.5266,-96.7265,37388,35442,426,1520,5.77,1283.35,1.14,2159,366315,12573.82
2020-08-21,Kansas,2913314,38.5266,-96.7265,36895,34949,426,1520,5.85,1266.43,1.15,2159,366315,12573.82
2020-08-20,Kansas,2913314,38.5266,-96.7265,35907,34016,419,1472,5.82,1232.51,1.17,2090,359840,12351.57
2020-08-19,Kansas,2913314,38.5266,-96.7265,35419,33532,415,1472,5.9,1215.76,1.17,2090,359840,12351.57
2020-08-26,Kansas,2913314,38.5266,-96.7265,39880,37814,442,1624,5.58,1368.89,1.11,2226,395097,13561.77
2020-08-25,Kansas,2913314,38.5266,-96.7265,38861,36896,430,1535,5.62,1333.91,1.11,2183,386957,13282.37
2020-08-24,Kansas,2913314,38.5266,-96.7265,38546,36582,429,1535,5.66,1323.1,1.11,2183,386957,13282.37
2020-08-23,Kansas,2913314,38.5266,-96.7265,37658,35712,426,1520,5.73,1292.62,1.13,2159,366315,12573.82
2020-08-30,Kansas,2913314,38.5266,-96.7265,41761,39654,449,1658,,1433.45,1.08,,403147,13838.09
2020-08-29,Kansas,2913314,38.5266,-96.7265,41595,39488,449,1658,,1427.76,1.08,,403147,13838.09
2020-08-28,Kansas,2913314,38.5266,-96.7265,41050,38947,445,1658,,1409.05,1.08,,403147,13838.09
2020-08-27,Kansas,2913314,38.5266,-96.7265,40360,38292,444,1624,5.52,1385.36,1.1,2226,395097,13561.77
2020-08-31,Kansas,2913314,38.5266,-96.7265,42599,40475,451,1673,,1462.22,1.06,,413249,14184.84
2020-04-15,Kentucky,4467673,37.6681,-84.6701,2210,2095,115,653,31.09,64.56,5.2,687,27697,809.07
2020-04-14,Kentucky,4467673,37.6681,-84.6701,2048,1942,106,629,32.86,59.83,5.18,673,26683,779.45
2020-04-13,Kentucky,4467673,37.6681,-84.6701,2018,1905,113,607,33.05,58.95,5.6,667,25866,755.59
2020-04-12,Kentucky,4467673,37.6681,-84.6701,1963,1866,97,464,23.38,57.34,4.94,459,24567,717.64
2020-04-18,Kentucky,4467673,37.6681,-84.6701,2707,2563,144,979,37.24,79.08,5.32,1008,30596,893.76
2020-04-17,Kentucky,4467673,37.6681,-84.6701,2522,2385,137,956,38.5,73.67,5.43,971,29747,868.96
2020-04-16,Kentucky,4467673,37.6681,-84.6701,2435,2306,129,862,33.14,71.13,5.3,807,28324,827.39
2020-04-22,Kentucky,4467673,37.6681,-84.6701,3378,3193,185,1266,31.85,98.68,5.48,1076,33328,973.56
2020-04-21,Kentucky,4467673,37.6681,-84.6701,3204,3033,171,1174,33.05,93.59,5.34,1059,32820,958.72
2020-04-20,Kentucky,4467673,37.6681,-84.6701,3050,2896,154,1174,34.72,89.1,5.05,1059,32572,951.48
2020-04-19,Kentucky,4467673,37.6681,-84.6701,2960,2814,146,1174,35.78,86.47,4.93,1059,32225,941.34
2020-04-27,Kentucky,4467673,37.6681,-84.6701,4156,3943,213,1511,30.65,121.4,5.13,1274,48474,1416
2020-04-26,Kentucky,4467673,37.6681,-84.6701,4085,3877,208,1501,30.99,119.33,5.09,1266,46558,1360.03
2020-04-25,Kentucky,4467673,37.6681,-84.6701,3915,3710,205,1341,29.2,114.36,5.24,1143,44962,1313.41
2020-04-24,Kentucky,4467673,37.6681,-84.6701,3779,3579,200,1341,30.25,110.39,5.29,1143,44962,1313.41
2020-04-23,Kentucky,4467673,37.6681,-84.6701,3479,3288,191,1311,31.76,101.63,5.49,1105,36075,1053.81
2020-04-30,Kentucky,4467673,37.6681,-84.6701,4708,2800,240,1668,28.87,137.53,5.1,1359,54101,1580.37
2020-04-29,Kentucky,4467673,37.6681,-84.6701,4537,4303,234,1617,29.34,132.53,5.16,1331,52411,1531.01
2020-04-28,Kentucky,4467673,37.6681,-84.6701,4375,4150,225,1521,29.28,127.8,5.14,1281,48799,1425.49
2020-05-04,Kentucky,4467673,37.6681,-84.6701,5245,3092,261,1892,28.96,153.21,4.98,1519,58409,1706.22
2020-05-03,Kentucky,4467673,37.6681,-84.6701,5130,3125,253,1752,27.5,149.86,4.93,1411,57649,1684.02
2020-05-02,Kentucky,4467673,37.6681,-84.6701,4879,2879,248,1752,28.92,142.52,5.08,1411,57649,1684.02
2020-05-01,Kentucky,4467673,37.6681,-84.6701,4882,2961,246,1675,28.16,142.61,5.04,1375,56612,1653.72
2020-05-08,Kentucky,4467673,37.6681,-84.6701,6288,3813,298,2177,26.78,183.68,4.74,1684,81401,2377.85
2020-05-07,Kentucky,4467673,37.6681,-84.6701,6129,3710,294,2125,26.37,179.04,4.8,1616,78606,2296.2
2020-05-06,Kentucky,4467673,37.6681,-84.6701,5934,3593,283,2058,27.01,173.34,4.77,1603,61014,1782.31
2020-05-05,Kentucky,4467673,37.6681,-84.6701,5822,3655,275,1892,26.26,170.07,4.72,1529,60047,1754.07
2020-05-12,Kentucky,4467673,37.6681,-84.6701,6853,4197,321,2335,25.78,200.19,4.68,1767,104024,3038.7
2020-05-11,Kentucky,4467673,37.6681,-84.6701,6677,4058,311,2308,26.31,195.05,4.66,1757,86923,2539.16
2020-05-10,Kentucky,4467673,37.6681,-84.6701,6440,3828,304,2308,27.28,188.12,4.72,1757,86923,2539.16
2020-05-09,Kentucky,4467673,37.6681,-84.6701,6440,3870,304,2266,26.34,188.12,4.72,1696,86447,2525.25
2020-05-16,Kentucky,4467673,37.6681,-84.6701,7688,4615,334,2739,24.66,172.08,4.34,1896,127734,2859.07
2020-05-15,Kentucky,4467673,37.6681,-84.6701,7444,4400,332,2712,25.35,166.62,4.46,1887,121278,2714.57
2020-05-14,Kentucky,4467673,37.6681,-84.6701,7225,4248,328,2649,25.4,161.72,4.54,1835,117395,2627.65
2020-05-13,Kentucky,4467673,37.6681,-84.6701,6853,3986,321,2546,26.63,200.19,4.68,1825,110634,3231.79
2020-05-20,Kentucky,4467673,37.6681,-84.6701,8167,4965,376,2826,24.61,182.8,4.6,2010,153986,3446.67
2020-05-19,Kentucky,4467673,37.6681,-84.6701,8069,4877,366,2826,24.54,180.61,4.54,1980,153986,3446.67
2020-05-18,Kentucky,4467673,37.6681,-84.6701,7935,4821,346,2768,23.89,177.61,4.36,1896,129685,2902.74
2020-05-17,Kentucky,4467673,37.6681,-84.6701,7688,4586,334,2768,24.66,172.08,4.34,1896,129685,2902.74
2020-05-24,Kentucky,4467673,37.6681,-84.6701,8571,5078,391,3102,24.86,191.84,4.56,2131,169856,3801.89
2020-05-23,Kentucky,4467673,37.6681,-84.6701,8571,5111,391,3069,24.22,191.84,4.56,2076,171459,3837.77
2020-05-22,Kentucky,4467673,37.6681,-84.6701,8426,5027,391,3008,24.22,188.6,4.64,2041,166240,3720.95
2020-05-21,Kentucky,4467673,37.6681,-84.6701,8286,4981,386,2919,24.33,185.47,4.66,2016,158672,3551.56
2020-05-28,Kentucky,4467673,37.6681,-84.6701,9185,5652,409,3124,23.32,205.59,4.45,2142,182101,4075.97
2020-05-27,Kentucky,4467673,37.6681,-84.6701,9077,5553,400,3124,23.53,203.17,4.41,2136,182101,4075.97
2020-05-26,Kentucky,4467673,37.6681,-84.6701,8951,5455,394,3102,23.81,200.35,4.4,2131,169856,3801.89
2020-05-25,Kentucky,4467673,37.6681,-84.6701,8571,5078,391,3102,24.86,191.84,4.56,2131,169856,3801.89
2020-06-01,Kentucky,4467673,37.6681,-84.6701,10046,6375,439,3232,22.64,224.86,4.37,2274,216046,4835.76
2020-05-31,Kentucky,4467673,37.6681,-84.6701,9704,6041,431,3232,23.41,217.2,4.44,2272,213753,4784.44
2020-05-30,Kentucky,4467673,37.6681,-84.6701,9704,6042,431,3231,23.35,217.2,4.44,2266,208195,4660.03
2020-05-29,Kentucky,4467673,37.6681,-84.6701,9464,5865,418,3181,23.03,211.83,4.42,2180,221274,4952.78
2020-06-05,Kentucky,4467673,37.6681,-84.6701,10977,7195,466,3316,21.36,245.7,4.25,2345,242417,5426.02
2020-06-04,Kentucky,4467673,37.6681,-84.6701,10705,6944,458,3303,21.78,239.61,4.28,2332,235925,5280.71
2020-06-03,Kentucky,4467673,37.6681,-84.6701,10410,6677,450,3283,22.26,233.01,4.32,2317,232199,5197.31
